"day","month","year","site","habitat","common_name","scientific_name","count"
1,6,2007,"A","pool","White Sucker","Catostomus commersoni",1
1,6,2007,"A","riffle","Bluegill","Lepomis macrochirus",0
1,6,2007,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
1,6,2007,"A","riffle","Carmine Shiner","Notropis percobromus",0
1,6,2007,"A","riffle","Central Stoneroller","Campostoma anamolum",0
1,6,2007,"A","riffle","Common Shiner","Luxilus cornutus",0
1,6,2007,"A","riffle","Creek Chub","Semotilis atromaculatus",0
1,6,2007,"A","riffle","Fathead Minnow","Pimephales promelas",0
1,6,2007,"A","riffle","Green Sunfish","Lepomis cyanellus",0
1,6,2007,"A","riffle","Johnny Darter","Etheostoma nigrum",0
1,6,2007,"A","riffle","Longear Sunfish","Lepomis megalotis",0
1,6,2007,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
1,6,2007,"A","riffle","Orangethroated Darter","Etheostoma spectabile",6
1,6,2007,"A","riffle","Red Shiner","Cyprinella lutrensis",0
1,6,2007,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
1,6,2007,"A","riffle","Sand Shiner","Notropis stramineus",0
1,6,2007,"A","riffle","Slender Madtom","Noturus exilis",0
1,6,2007,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
1,6,2007,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
1,6,2007,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
1,6,2007,"A","riffle","Western Mosquitofish","Gambusia affinis",0
1,6,2007,"A","riffle","White Sucker","Catostomus commersoni",0
15,8,2007,"A","pool","Bluegill","Lepomis macrochirus",0
15,8,2007,"A","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2007,"A","pool","Carmine Shiner","Notropis percobromus",0
15,8,2007,"A","pool","Central Stoneroller","Campostoma anamolum",20
15,8,2007,"A","pool","Common Shiner","Luxilus cornutus",0
15,8,2007,"A","pool","Creek Chub","Semotilis atromaculatus",10
15,8,2007,"A","pool","Fathead Minnow","Pimephales promelas",0
15,8,2007,"A","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2007,"A","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2007,"A","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2007,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2007,"A","pool","Orangethroated Darter","Etheostoma spectabile",10
15,8,2007,"A","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2007,"A","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2007,"A","pool","Sand Shiner","Notropis stramineus",0
15,8,2007,"A","pool","Slender Madtom","Noturus exilis",0
15,8,2007,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",67
15,8,2007,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2007,"A","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2007,"A","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2007,"A","pool","White Sucker","Catostomus commersoni",2
15,8,2007,"A","riffle","Bluegill","Lepomis macrochirus",0
15,8,2007,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
15,8,2007,"A","riffle","Carmine Shiner","Notropis percobromus",0
15,8,2007,"A","riffle","Central Stoneroller","Campostoma anamolum",3
15,8,2007,"A","riffle","Common Shiner","Luxilus cornutus",0
15,8,2007,"A","riffle","Creek Chub","Semotilis atromaculatus",1
15,8,2007,"A","riffle","Fathead Minnow","Pimephales promelas",0
15,8,2007,"A","riffle","Green Sunfish","Lepomis cyanellus",0
15,8,2007,"A","riffle","Johnny Darter","Etheostoma nigrum",0
15,8,2007,"A","riffle","Longear Sunfish","Lepomis megalotis",0
15,8,2007,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
15,8,2007,"A","riffle","Orangethroated Darter","Etheostoma spectabile",24
15,8,2007,"A","riffle","Red Shiner","Cyprinella lutrensis",0
15,8,2007,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
15,8,2007,"A","riffle","Sand Shiner","Notropis stramineus",0
15,8,2007,"A","riffle","Slender Madtom","Noturus exilis",0
15,8,2007,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",3
15,8,2007,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2007,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
15,8,2007,"A","riffle","Western Mosquitofish","Gambusia affinis",0
15,8,2007,"A","riffle","White Sucker","Catostomus commersoni",0
15,8,2007,"C","pool","Bluegill","Lepomis macrochirus",0
15,8,2007,"C","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2007,"C","pool","Carmine Shiner","Notropis percobromus",0
15,8,2007,"C","pool","Central Stoneroller","Campostoma anamolum",5
15,8,2007,"C","pool","Common Shiner","Luxilus cornutus",0
15,8,2007,"C","pool","Creek Chub","Semotilis atromaculatus",0
15,8,2007,"C","pool","Fathead Minnow","Pimephales promelas",0
15,8,2007,"C","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2007,"C","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2007,"C","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2007,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2007,"C","pool","Orangethroated Darter","Etheostoma spectabile",5
15,8,2007,"C","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2007,"C","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2007,"C","pool","Sand Shiner","Notropis stramineus",0
15,8,2007,"C","pool","Slender Madtom","Noturus exilis",0
15,8,2007,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",34
15,8,2007,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2007,"C","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2007,"C","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2007,"C","pool","White Sucker","Catostomus commersoni",0
15,8,2007,"D","pool","Bluegill","Lepomis macrochirus",0
15,8,2007,"D","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2007,"D","pool","Carmine Shiner","Notropis percobromus",0
15,8,2007,"D","pool","Central Stoneroller","Campostoma anamolum",0
15,8,2007,"D","pool","Common Shiner","Luxilus cornutus",0
15,8,2007,"D","pool","Creek Chub","Semotilis atromaculatus",0
15,8,2007,"D","pool","Fathead Minnow","Pimephales promelas",0
15,8,2007,"D","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2007,"D","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2007,"D","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2007,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2007,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
15,8,2007,"D","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2007,"D","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2007,"D","pool","Sand Shiner","Notropis stramineus",0
15,8,2007,"D","pool","Slender Madtom","Noturus exilis",0
15,8,2007,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
15,8,2007,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2007,"D","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2007,"D","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2007,"D","pool","White Sucker","Catostomus commersoni",0
15,8,2007,"E","pool","Bluegill","Lepomis macrochirus",0
15,8,2007,"E","pool","Bluntnose Minnow","Pimephales notatus",0
15,8,2007,"E","pool","Carmine Shiner","Notropis percobromus",0
15,8,2007,"E","pool","Central Stoneroller","Campostoma anamolum",38
15,8,2007,"E","pool","Common Shiner","Luxilus cornutus",0
15,8,2007,"E","pool","Creek Chub","Semotilis atromaculatus",26
15,8,2007,"E","pool","Fathead Minnow","Pimephales promelas",0
15,8,2007,"E","pool","Green Sunfish","Lepomis cyanellus",0
15,8,2007,"E","pool","Johnny Darter","Etheostoma nigrum",0
15,8,2007,"E","pool","Longear Sunfish","Lepomis megalotis",0
15,8,2007,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
15,8,2007,"E","pool","Orangethroated Darter","Etheostoma spectabile",14
15,8,2007,"E","pool","Red Shiner","Cyprinella lutrensis",0
15,8,2007,"E","pool","Ringed Crayfish","Orconectes neglectus",0
15,8,2007,"E","pool","Sand Shiner","Notropis stramineus",0
15,8,2007,"E","pool","Slender Madtom","Noturus exilis",0
15,8,2007,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",45
15,8,2007,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
15,8,2007,"E","pool","Water Nymph Crayfish","Orconectes nais",0
15,8,2007,"E","pool","Western Mosquitofish","Gambusia affinis",0
15,8,2007,"E","pool","White Sucker","Catostomus commersoni",0
20,11,2007,"A","pool","Bluegill","Lepomis macrochirus",0
20,11,2007,"A","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2007,"A","pool","Carmine Shiner","Notropis percobromus",0
20,11,2007,"A","pool","Central Stoneroller","Campostoma anamolum",60
20,11,2007,"A","pool","Common Shiner","Luxilus cornutus",1
20,11,2007,"A","pool","Creek Chub","Semotilis atromaculatus",25
20,11,2007,"A","pool","Fathead Minnow","Pimephales promelas",0
20,11,2007,"A","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2007,"A","pool","Johnny Darter","Etheostoma nigrum",1
20,11,2007,"A","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2007,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2007,"A","pool","Orangethroated Darter","Etheostoma spectabile",97
20,11,2007,"A","pool","Red Shiner","Cyprinella lutrensis",0
20,11,2007,"A","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2007,"A","pool","Sand Shiner","Notropis stramineus",0
20,11,2007,"A","pool","Slender Madtom","Noturus exilis",0
20,11,2007,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",113
20,11,2007,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",1
20,11,2007,"A","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2007,"A","pool","Western Mosquitofish","Gambusia affinis",1
20,11,2007,"A","pool","White Sucker","Catostomus commersoni",0
20,11,2007,"A","riffle","Bluegill","Lepomis macrochirus",0
20,11,2007,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
20,11,2007,"A","riffle","Carmine Shiner","Notropis percobromus",0
20,11,2007,"A","riffle","Central Stoneroller","Campostoma anamolum",1
20,11,2007,"A","riffle","Common Shiner","Luxilus cornutus",0
20,11,2007,"A","riffle","Creek Chub","Semotilis atromaculatus",0
20,11,2007,"A","riffle","Fathead Minnow","Pimephales promelas",0
20,11,2007,"A","riffle","Green Sunfish","Lepomis cyanellus",0
20,11,2007,"A","riffle","Johnny Darter","Etheostoma nigrum",0
20,11,2007,"A","riffle","Longear Sunfish","Lepomis megalotis",0
20,11,2007,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
20,11,2007,"A","riffle","Orangethroated Darter","Etheostoma spectabile",10
20,11,2007,"A","riffle","Red Shiner","Cyprinella lutrensis",0
20,11,2007,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
20,11,2007,"A","riffle","Sand Shiner","Notropis stramineus",0
20,11,2007,"A","riffle","Slender Madtom","Noturus exilis",0
20,11,2007,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",2
20,11,2007,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2007,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
20,11,2007,"A","riffle","Western Mosquitofish","Gambusia affinis",0
20,11,2007,"A","riffle","White Sucker","Catostomus commersoni",0
20,11,2007,"C","pool","Bluegill","Lepomis macrochirus",0
20,11,2007,"C","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2007,"C","pool","Carmine Shiner","Notropis percobromus",0
20,11,2007,"C","pool","Central Stoneroller","Campostoma anamolum",1
20,11,2007,"C","pool","Common Shiner","Luxilus cornutus",0
20,11,2007,"C","pool","Creek Chub","Semotilis atromaculatus",0
20,11,2007,"C","pool","Fathead Minnow","Pimephales promelas",0
20,11,2007,"C","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2007,"C","pool","Johnny Darter","Etheostoma nigrum",0
20,11,2007,"C","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2007,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2007,"C","pool","Orangethroated Darter","Etheostoma spectabile",19
20,11,2007,"C","pool","Red Shiner","Cyprinella lutrensis",0
20,11,2007,"C","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2007,"C","pool","Sand Shiner","Notropis stramineus",0
20,11,2007,"C","pool","Slender Madtom","Noturus exilis",0
20,11,2007,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",11
20,11,2007,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2007,"C","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2007,"C","pool","Western Mosquitofish","Gambusia affinis",0
20,11,2007,"C","pool","White Sucker","Catostomus commersoni",0
20,11,2007,"E","pool","Bluegill","Lepomis macrochirus",0
20,11,2007,"E","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2007,"E","pool","Carmine Shiner","Notropis percobromus",0
20,11,2007,"E","pool","Central Stoneroller","Campostoma anamolum",20
20,11,2007,"E","pool","Common Shiner","Luxilus cornutus",0
20,11,2007,"E","pool","Creek Chub","Semotilis atromaculatus",24
20,11,2007,"E","pool","Fathead Minnow","Pimephales promelas",0
20,11,2007,"E","pool","Green Sunfish","Lepomis cyanellus",0
20,11,2007,"E","pool","Johnny Darter","Etheostoma nigrum",0
20,11,2007,"E","pool","Longear Sunfish","Lepomis megalotis",0
20,11,2007,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
20,11,2007,"E","pool","Orangethroated Darter","Etheostoma spectabile",15
20,11,2007,"E","pool","Red Shiner","Cyprinella lutrensis",0
20,11,2007,"E","pool","Ringed Crayfish","Orconectes neglectus",0
20,11,2007,"E","pool","Sand Shiner","Notropis stramineus",0
20,11,2007,"E","pool","Slender Madtom","Noturus exilis",0
20,11,2007,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",18
20,11,2007,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
20,11,2007,"E","pool","Water Nymph Crayfish","Orconectes nais",0
20,11,2007,"E","pool","Western Mosquitofish","Gambusia affinis",0
20,11,2007,"E","pool","White Sucker","Catostomus commersoni",0
13,5,2008,"A","pool","Bluegill","Lepomis macrochirus",0
13,5,2008,"A","pool","Bluntnose Minnow","Pimephales notatus",0
13,5,2008,"A","pool","Carmine Shiner","Notropis percobromus",0
13,5,2008,"A","pool","Central Stoneroller","Campostoma anamolum",6
13,5,2008,"A","pool","Common Shiner","Luxilus cornutus",0
13,5,2008,"A","pool","Creek Chub","Semotilis atromaculatus",0
13,5,2008,"A","pool","Fathead Minnow","Pimephales promelas",0
13,5,2008,"A","pool","Green Sunfish","Lepomis cyanellus",0
13,5,2008,"A","pool","Johnny Darter","Etheostoma nigrum",0
13,5,2008,"A","pool","Longear Sunfish","Lepomis megalotis",0
13,5,2008,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
13,5,2008,"A","pool","Orangethroated Darter","Etheostoma spectabile",10
13,5,2008,"A","pool","Red Shiner","Cyprinella lutrensis",0
13,5,2008,"A","pool","Ringed Crayfish","Orconectes neglectus",0
13,5,2008,"A","pool","Sand Shiner","Notropis stramineus",0
13,5,2008,"A","pool","Slender Madtom","Noturus exilis",0
13,5,2008,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",34
13,5,2008,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
13,5,2008,"A","pool","Water Nymph Crayfish","Orconectes nais",0
13,5,2008,"A","pool","Western Mosquitofish","Gambusia affinis",0
13,5,2008,"A","pool","White Sucker","Catostomus commersoni",1
13,5,2008,"A","riffle","Bluegill","Lepomis macrochirus",0
13,5,2008,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
13,5,2008,"A","riffle","Carmine Shiner","Notropis percobromus",0
13,5,2008,"A","riffle","Central Stoneroller","Campostoma anamolum",0
13,5,2008,"A","riffle","Common Shiner","Luxilus cornutus",0
13,5,2008,"A","riffle","Creek Chub","Semotilis atromaculatus",0
13,5,2008,"A","riffle","Fathead Minnow","Pimephales promelas",0
13,5,2008,"A","riffle","Green Sunfish","Lepomis cyanellus",0
13,5,2008,"A","riffle","Johnny Darter","Etheostoma nigrum",0
13,5,2008,"A","riffle","Longear Sunfish","Lepomis megalotis",0
13,5,2008,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
13,5,2008,"A","riffle","Orangethroated Darter","Etheostoma spectabile",8
13,5,2008,"A","riffle","Red Shiner","Cyprinella lutrensis",0
13,5,2008,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
13,5,2008,"A","riffle","Sand Shiner","Notropis stramineus",0
13,5,2008,"A","riffle","Slender Madtom","Noturus exilis",0
13,5,2008,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
13,5,2008,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
13,5,2008,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
13,5,2008,"A","riffle","Western Mosquitofish","Gambusia affinis",0
13,5,2008,"A","riffle","White Sucker","Catostomus commersoni",0
13,5,2008,"C","pool","Bluegill","Lepomis macrochirus",0
13,5,2008,"C","pool","Bluntnose Minnow","Pimephales notatus",0
13,5,2008,"C","pool","Carmine Shiner","Notropis percobromus",0
13,5,2008,"C","pool","Central Stoneroller","Campostoma anamolum",4
13,5,2008,"C","pool","Common Shiner","Luxilus cornutus",0
13,5,2008,"C","pool","Creek Chub","Semotilis atromaculatus",0
13,5,2008,"C","pool","Fathead Minnow","Pimephales promelas",0
13,5,2008,"C","pool","Green Sunfish","Lepomis cyanellus",0
13,5,2008,"C","pool","Johnny Darter","Etheostoma nigrum",0
13,5,2008,"C","pool","Longear Sunfish","Lepomis megalotis",0
13,5,2008,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
13,5,2008,"C","pool","Orangethroated Darter","Etheostoma spectabile",16
13,5,2008,"C","pool","Red Shiner","Cyprinella lutrensis",0
13,5,2008,"C","pool","Ringed Crayfish","Orconectes neglectus",0
13,5,2008,"C","pool","Sand Shiner","Notropis stramineus",0
13,5,2008,"C","pool","Slender Madtom","Noturus exilis",0
13,5,2008,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",22
13,5,2008,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
13,5,2008,"C","pool","Water Nymph Crayfish","Orconectes nais",0
13,5,2008,"C","pool","Western Mosquitofish","Gambusia affinis",0
13,5,2008,"C","pool","White Sucker","Catostomus commersoni",0
13,5,2008,"E","pool","Bluegill","Lepomis macrochirus",0
13,5,2008,"E","pool","Bluntnose Minnow","Pimephales notatus",0
13,5,2008,"E","pool","Carmine Shiner","Notropis percobromus",0
13,5,2008,"E","pool","Central Stoneroller","Campostoma anamolum",1
13,5,2008,"E","pool","Common Shiner","Luxilus cornutus",0
13,5,2008,"E","pool","Creek Chub","Semotilis atromaculatus",3
13,5,2008,"E","pool","Fathead Minnow","Pimephales promelas",0
13,5,2008,"E","pool","Green Sunfish","Lepomis cyanellus",0
13,5,2008,"E","pool","Johnny Darter","Etheostoma nigrum",0
13,5,2008,"E","pool","Longear Sunfish","Lepomis megalotis",0
13,5,2008,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
13,5,2008,"E","pool","Orangethroated Darter","Etheostoma spectabile",0
13,5,2008,"E","pool","Red Shiner","Cyprinella lutrensis",0
13,5,2008,"E","pool","Ringed Crayfish","Orconectes neglectus",0
13,5,2008,"E","pool","Sand Shiner","Notropis stramineus",0
13,5,2008,"E","pool","Slender Madtom","Noturus exilis",0
13,5,2008,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",3
13,5,2008,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
13,5,2008,"E","pool","Water Nymph Crayfish","Orconectes nais",0
13,5,2008,"E","pool","Western Mosquitofish","Gambusia affinis",0
13,5,2008,"E","pool","White Sucker","Catostomus commersoni",0
29,8,2008,"A","pool","Bluegill","Lepomis macrochirus",0
29,8,2008,"A","pool","Bluntnose Minnow","Pimephales notatus",0
29,8,2008,"A","pool","Carmine Shiner","Notropis percobromus",0
29,8,2008,"A","pool","Central Stoneroller","Campostoma anamolum",22
29,8,2008,"A","pool","Common Shiner","Luxilus cornutus",0
29,8,2008,"A","pool","Creek Chub","Semotilis atromaculatus",10
29,8,2008,"A","pool","Fathead Minnow","Pimephales promelas",0
29,8,2008,"A","pool","Green Sunfish","Lepomis cyanellus",0
29,8,2008,"A","pool","Johnny Darter","Etheostoma nigrum",6
29,8,2008,"A","pool","Longear Sunfish","Lepomis megalotis",0
29,8,2008,"A","pool","Orangespotted Sunfish","Lepomis humilis",0
29,8,2008,"A","pool","Orangethroated Darter","Etheostoma spectabile",13
29,8,2008,"A","pool","Red Shiner","Cyprinella lutrensis",0
29,8,2008,"A","pool","Ringed Crayfish","Orconectes neglectus",0
29,8,2008,"A","pool","Sand Shiner","Notropis stramineus",0
29,8,2008,"A","pool","Slender Madtom","Noturus exilis",0
29,8,2008,"A","pool","Southern Redbelly Dace","Phoxinus erythrogaster",49
29,8,2008,"A","pool","Suckermouth Minnows","Phenocobius mirabilis",0
29,8,2008,"A","pool","Water Nymph Crayfish","Orconectes nais",0
29,8,2008,"A","pool","Western Mosquitofish","Gambusia affinis",0
29,8,2008,"A","pool","White Sucker","Catostomus commersoni",8
29,8,2008,"A","riffle","Bluegill","Lepomis macrochirus",0
29,8,2008,"A","riffle","Bluntnose Minnow","Pimephales notatus",0
29,8,2008,"A","riffle","Carmine Shiner","Notropis percobromus",0
29,8,2008,"A","riffle","Central Stoneroller","Campostoma anamolum",0
29,8,2008,"A","riffle","Common Shiner","Luxilus cornutus",0
29,8,2008,"A","riffle","Creek Chub","Semotilis atromaculatus",0
29,8,2008,"A","riffle","Fathead Minnow","Pimephales promelas",0
29,8,2008,"A","riffle","Green Sunfish","Lepomis cyanellus",0
29,8,2008,"A","riffle","Johnny Darter","Etheostoma nigrum",0
29,8,2008,"A","riffle","Longear Sunfish","Lepomis megalotis",0
29,8,2008,"A","riffle","Orangespotted Sunfish","Lepomis humilis",0
29,8,2008,"A","riffle","Orangethroated Darter","Etheostoma spectabile",23
29,8,2008,"A","riffle","Red Shiner","Cyprinella lutrensis",0
29,8,2008,"A","riffle","Ringed Crayfish","Orconectes neglectus",0
29,8,2008,"A","riffle","Sand Shiner","Notropis stramineus",0
29,8,2008,"A","riffle","Slender Madtom","Noturus exilis",0
29,8,2008,"A","riffle","Southern Redbelly Dace","Phoxinus erythrogaster",0
29,8,2008,"A","riffle","Suckermouth Minnows","Phenocobius mirabilis",0
29,8,2008,"A","riffle","Water Nymph Crayfish","Orconectes nais",0
29,8,2008,"A","riffle","Western Mosquitofish","Gambusia affinis",0
29,8,2008,"A","riffle","White Sucker","Catostomus commersoni",0
29,8,2008,"C","pool","Bluegill","Lepomis macrochirus",0
29,8,2008,"C","pool","Bluntnose Minnow","Pimephales notatus",0
29,8,2008,"C","pool","Carmine Shiner","Notropis percobromus",0
29,8,2008,"C","pool","Central Stoneroller","Campostoma anamolum",1
29,8,2008,"C","pool","Common Shiner","Luxilus cornutus",0
29,8,2008,"C","pool","Creek Chub","Semotilis atromaculatus",1
29,8,2008,"C","pool","Fathead Minnow","Pimephales promelas",0
29,8,2008,"C","pool","Green Sunfish","Lepomis cyanellus",0
29,8,2008,"C","pool","Johnny Darter","Etheostoma nigrum",0
29,8,2008,"C","pool","Longear Sunfish","Lepomis megalotis",0
29,8,2008,"C","pool","Orangespotted Sunfish","Lepomis humilis",0
29,8,2008,"C","pool","Orangethroated Darter","Etheostoma spectabile",6
29,8,2008,"C","pool","Red Shiner","Cyprinella lutrensis",0
29,8,2008,"C","pool","Ringed Crayfish","Orconectes neglectus",0
29,8,2008,"C","pool","Sand Shiner","Notropis stramineus",0
29,8,2008,"C","pool","Slender Madtom","Noturus exilis",0
29,8,2008,"C","pool","Southern Redbelly Dace","Phoxinus erythrogaster",31
29,8,2008,"C","pool","Suckermouth Minnows","Phenocobius mirabilis",0
29,8,2008,"C","pool","Water Nymph Crayfish","Orconectes nais",0
29,8,2008,"C","pool","Western Mosquitofish","Gambusia affinis",0
29,8,2008,"C","pool","White Sucker","Catostomus commersoni",0
29,8,2008,"D","pool","Bluegill","Lepomis macrochirus",0
29,8,2008,"D","pool","Bluntnose Minnow","Pimephales notatus",0
29,8,2008,"D","pool","Carmine Shiner","Notropis percobromus",0
29,8,2008,"D","pool","Central Stoneroller","Campostoma anamolum",0
29,8,2008,"D","pool","Common Shiner","Luxilus cornutus",0
29,8,2008,"D","pool","Creek Chub","Semotilis atromaculatus",0
29,8,2008,"D","pool","Fathead Minnow","Pimephales promelas",0
29,8,2008,"D","pool","Green Sunfish","Lepomis cyanellus",0
29,8,2008,"D","pool","Johnny Darter","Etheostoma nigrum",0
29,8,2008,"D","pool","Longear Sunfish","Lepomis megalotis",0
29,8,2008,"D","pool","Orangespotted Sunfish","Lepomis humilis",0
29,8,2008,"D","pool","Orangethroated Darter","Etheostoma spectabile",0
29,8,2008,"D","pool","Red Shiner","Cyprinella lutrensis",0
29,8,2008,"D","pool","Ringed Crayfish","Orconectes neglectus",0
29,8,2008,"D","pool","Sand Shiner","Notropis stramineus",0
29,8,2008,"D","pool","Slender Madtom","Noturus exilis",0
29,8,2008,"D","pool","Southern Redbelly Dace","Phoxinus erythrogaster",0
29,8,2008,"D","pool","Suckermouth Minnows","Phenocobius mirabilis",0
29,8,2008,"D","pool","Water Nymph Crayfish","Orconectes nais",0
29,8,2008,"D","pool","Western Mosquitofish","Gambusia affinis",0
29,8,2008,"D","pool","White Sucker","Catostomus commersoni",0
29,8,2008,"E","pool","Bluegill","Lepomis macrochirus",0
29,8,2008,"E","pool","Bluntnose Minnow","Pimephales notatus",0
29,8,2008,"E","pool","Carmine Shiner","Notropis percobromus",0
29,8,2008,"E","pool","Central Stoneroller","Campostoma anamolum",20
29,8,2008,"E","pool","Common Shiner","Luxilus cornutus",0
29,8,2008,"E","pool","Creek Chub","Semotilis atromaculatus",6
29,8,2008,"E","pool","Fathead Minnow","Pimephales promelas",0
29,8,2008,"E","pool","Green Sunfish","Lepomis cyanellus",0
29,8,2008,"E","pool","Johnny Darter","Etheostoma nigrum",0
29,8,2008,"E","pool","Longear Sunfish","Lepomis megalotis",0
29,8,2008,"E","pool","Orangespotted Sunfish","Lepomis humilis",0
29,8,2008,"E","pool","Orangethroated Darter","Etheostoma spectabile",1
29,8,2008,"E","pool","Red Shiner","Cyprinella lutrensis",0
29,8,2008,"E","pool","Ringed Crayfish","Orconectes neglectus",0
29,8,2008,"E","pool","Sand Shiner","Notropis stramineus",0
29,8,2008,"E","pool","Slender Madtom","Noturus exilis",0
29,8,2008,"E","pool","Southern Redbelly Dace","Phoxinus erythrogaster",17
29,8,2008,"E","pool","Suckermouth Minnows","Phenocobius mirabilis",0
29,8,2008,"E","pool","Water Nymph Crayfish","Orconectes nais",0
29,8,2008,"E","pool","Western Mosquitofish","Gambusia affinis",0
29,8,2008,"E","pool","White Sucker","Catostomus commersoni",0
20,11,2008,"C","pool","Bluegill","Lepomis macrochirus",0
20,11,2008,"C","pool","Bluntnose Minnow","Pimephales notatus",0
20,11,2008,"C","pool","Carmine Shiner","Notropis percobromus",0
20,11,2008,"C","pool","Central Stoneroller","Campostoma anamolum",2
20,11,2008,"C","pool","Common Shiner","Luxilus cornutus",0
20,11,2008,"C","pool","Creek Chub","Semotilis atromaculatus",0
